뉴스 헤드라인
"교섭단체 대표 연설 나선 장동혁, 이 대통령에 영수회담 재차 요구 [전문..."
"[속보] 장동혁 ""선거 연령 16세 하향 추진… 정개특위서 논의 시작하자..."
마두로 정권 ‘머니맨’ 베네수엘라서 체포… “美로 인도 전망”
"마두로 최측근 '머니맨' 베네수엘라서 체포...""미국으로 인도"""
"마두로 최측근 '머니맨' 베네수엘라서 체포…""미국 인도 전망"""
日 WBC 우승 위한 최상의 시나리오 열리나? 베네수엘라 에이스 로페즈 ...
트럼프 개입 후 베네수엘라 여론 ‘낙관’ 72%…마차도 67%로 압도적 1위
"“트럼프, 16세기 왕처럼 굴어…예측불가 행동에 국제법도 무시”"
글로벌 리쇼어링 전쟁과 한국 산업 재편 방향
"'마두로 이후' 베네수엘라, 글로벌 에너지시장 흔드나"
"""제발 좀 일찍와"" 한화, LG, KIA, 롯데 떨게한 베네수엘라 특급수송 작전..."
트럼프 연료 봉쇄에 하늘길 막힌 쿠바…“항공사 급유 불가”
쿠바 항공 연료 부족에 에어캐나다 운항 중단
“비행기 연료도 없다”… 美 제재에 쿠바 관광 산업도 ‘타격’
"'석유 제로' 쿠바 항공유 고갈…트럼프 봉쇄, 식수·전기난까지"
"하늘길도 끊겨…쿠바, 美 석유 봉쇄에 '비상'"
베네수엘라 수도에서 마두로대통령 부부 석방 요구 수 천명 시위
"미국 에너지 장관 “미국·베네수엘라, 에너지 생산 ‘획기적 증대’ 추..."
美 봉쇄에 지원 끊긴 쿠바 한 달간 항공기 급유 중단
"美 에너지 봉쇄 여파…쿠바, 한달간 항공기 연료공급 중단"
석유 개발 빗장 연 베네수엘라에 인도·인니 '노크'
석유 개발 빗장 연 베네수엘라에 인도·인도네이사 ‘노크’
석유 개발 빗장 연 베네수엘라에 인도·인도네시아 '노크'
트럼프의 직격탄 맞은 쿠바... 사회 기능 중단 상태
"美 법무부, 바이든 행정부서 사면한 마두로 측근 조사"
"트럼프의 'MEGA'…최대 산유국 美, 매장량 1위 베네수엘라까지 통제"
베네수엘라 '정치범 사면법' 초안 통과…마차도 대권도전 가능성 열렸다
베네수엘라 정치범 사면법 초안 통과…마차도 대권도전 가능성 주목
마차도 대선 출마 길 열리나…베네수엘라 사면법 초안 가결
"'약육강식'의 정글 만든 트럼프, 한국이 살아남을 방법은?[평화재단의 ..."
"“트럼프, 베네수 국민에 평화·번영·일자리 등 제공할 것”"
"베네수 임시 대통령 ""마두로, 여전히 합법적 대통령…대통령 부부 무죄..."
[이명진 칼럼] 냄비 속 개구리처럼 죽어간 베네수엘라… 그들을 따를 수...
"""'그린란드–美 본토-중남미' 통합된 안보·공급망 블록으로 구축"""
"베네수엘라, 대규모 사면 추진…차베스 시절 정치범도"
"베네수엘라, 대규모 사면 추진…차베스 시절 정치범도 포함"
베네수엘라 대규모 사면... 차베스 시절 정치범도 풀어준다
"베네수엘라, 야권 인사 등 대규모 사면 추진"
"베네수엘라 임시정부, 정치범 사면+고문 감옥 폐쇄 발표"
미국 원유 빗장 풀자 베네수엘라·외국 석유기업 연쇄 회동
"베네수엘라 임시 대통령, 외국 합작사와 회동… 석유 민영화 속도 내나"
美 제재 완화 신호에 베네수엘라 원유시장 들썩…외국 석유사들과 연쇄...
"베네수 임시 대통령, 외국 합작사 회동…본격 석유 민영화"
"베네수 임시대통령, 美언론 인터뷰서 ""마두로는 합법적 대통령"""
"베네수 임시대통령 ""마두로는 합법 대통령""…정권 기반 다지는듯"
"베네수 임시대통령 ""마두로는 합법적 대통령""…美에 유화 손짓도"
"베네수엘라 임시대통령, 미국 인터뷰에서 “마두로는 합법적 대통령”"
"베네수엘라 의회, 석유 민영화 최종 승인.. 사회주의 국유화강령 폐기"
베네수엘라 '석유 국유화' 20여 년 만에 폐기...민영화의 길로
"베네수엘라, ‘석유 국유화’ 폐기···트럼프 ‘에너지 패권주의’ 힘..."
"베네수, '석유 국유화' 폐기…美, 제재 완화하며 이권 강화"
"베네수엘라, 석유산업 국영 독점 풀었다"
"마두로 체포 한 달… 베네수엘라 경제, 3억弗 풀고 석유 문 열었다"
"트럼프 ""캐나다·그린란드·베네수엘라, 51~53 미국 州 될 수도"""
"트럼프 ""캐나다·그린란드·베네수엘라 51~53번째 주 될 수도"""
"""세 나라를 미국 땅으로…"" 트럼프 '편입' 발언에 화들짝"
"조크라지만…트럼프 ""캐나다·그린란드·베네수 51~53번째州로"""
우크라이나·베네수엘라 입장에 환호... 美 부통령 등장엔 야유
우크라이나·베네수엘라엔 ‘환호’... 美 부통령엔 ‘야유’
"美, 이란 해역에 두번째 항모 전단 배치 준비 “3월 중순 진입 가능”"
"'반탄' 외쳤던 윤상현, 尹에 대국민 사과 요구… 주목받는 '엔추파도스..."
VLCC에 밀렸던 수에즈막스급 원유운반선의 부활
"트럼프 ""美서 석유사면 어떠냐""…시진핑 ""대만에 무기팔지 말길""(종합)"
"트럼프 ""美서 석유사면 어떠냐""…시진핑 ""대만에 무기 팔지마"""
"트럼프-시진핑 2개월만에 통화…석유 구매, 대만 등 논의"
"트럼프 ""시진핑과 훌륭한 통화""…4월 방중 재확인"
"트럼프 ""미국서 석유사라""…시진핑 ""대만에 무기팔지 말길"""
"본격화하는 ‘자원 전쟁’…석유로 압박하고, 중국 ‘무기’ 무력화하..."
미 에너지부 장관 만나는 베네수 임시 대통령
"로드리게스 ""에너지 분야 대화 통해 관계 발전 기대"""
미 에너지부 장관과 회담하는 베네수 임시 대통령
"크리스 장관 ""미국, 베네수에 평화·번영 등 제공할 것"""
"트럼프 ""시진핑과 대만·우크라戰·이란 등 매우 긍정적 논의"""
"트럼프, 시진핑과 이란·미국산 석유 등 논의 “매우 훌륭한 통화”"
"로드리게스 임시 대통령 ""마두로, 여전히 베네수엘라 대통령"""
"베네수엘라 야권 인사 후안 파블로 과니파, 석방 후 가택연금 상태로 진..."
"미국 등 서방, 이란에 무력 공격을 할 것인가?"
베네수엘라에 美대사대리 부임…직후 유명 인권운동가 석방
베네수엘라에 미국 대사대리 부임…직후 유명 인권운동가 석방
"美 대사대리, 베네수엘라 부임…현지 유명 인권운동가는 석방돼"
"무기 혹은 평화···러·우전쟁, 마두로 납치 등 ‘에너지 지정학’은..."
"앤트로픽 AI, 베네수엘라 마두로 체포 작전에 투입 드러나"
"베네수엘라 정부, 정치범 석방 법안 발표"
"정부, 쿠바 전역에 여행경보 2단계 '여행자제' 발령"
트럼프 “이란행 ‘대규모 함대’ 파견… 베네수엘라 때보다 큰 규모”
"트럼프 ""베네수엘라 때보다 큰 함대 이란행""...핵 포기 합의 촉구"
트럼프 “이란 향해 거대 함대 이동 중…베네수엘라 때보다 강력”
"트럼프 ""이란, 베네수엘라 꼴 나기 싫으면 핵 협상 나서라"""
"""베네수엘라는 니콜라스가 필요해"""
마두로 부부 석방 촉구하는 베네수엘라 시위대
美 석유봉쇄에 쿠바 올스톱...트럼프 붕괴작전 성공하나
美 쿠바 공산주의 압박에… 버스도 일터도 마비
"트럼프 행정부, 베네수엘라·이란서 전 세계 에너지 패권 강화 본격 나..."
"러 ""베네수 석유생산에 러 기업 제한하는 美조치는 차별"""
러 “베네수 석유생산에 러 기업 제한하는 미 조치는 차별”
"러 ""미 '베네수 석유 생산 러 기업 제한' 조치는 차별"""
'석유 쇄국' 베네수엘라 대전환 조짐…국유화 폐기 수순
"석유 국유화 20년 만에 '유턴'…베네수엘라, 외국에 빗장 푼다"
‘석유 쇄국’ 베네수엘라 대전환 조짐…국유화 접고 원유 빗장 푼다
'석유 쇄국' 베네수엘라 대전환 조짐…국유화 폐기 수순
"쿠바 대통령 “美 석유 봉쇄에 저항, 창조적 대응” “동등한 조건에서..."
"쿠바 대통령 ""美와 대화 의지 있지만…압박·전제 조건 없어야"""
"계엄령까지 검토한 ‘에너지난’ 쿠바 ""트럼프와 대화할 수 있다"""
"베네수엘라, 석유 넘어 철·보크사이트·금·콜탄 매장…美가 주목한 ‘..."
베네수엘라 '나비효과' 中 '덤핑' 끝…韓 정유·석화 '반사이익'
美 베네수엘라 통제에 中 저가 원유 제동…韓 정유·석화 반사이익
정치범 석방 외치는 베네수엘라 대학생
정치범 석방 촉구 시위하는 베네수엘라 대학생들
"트럼프, 그린란드·캐나다 합병 암시하는 합성사진 재게시"
"‘마약과의 전쟁’ 재개한 美, 카리브해서 선박 공격해 3명 사망"
"트럼프 ""이란은 합의하기 어려운 상대…두려움 심어줘야"""
[신익수의 닥치Go] 100조달러로 겨우 달걀 1개 사는 나라
마두로 체포 비밀무기는?...'전자기펄스' 뇌손상 확인
"美 연방고등항소법원, 베네수엘라에 대한 TPS 종료 결정은 불법 판결"
"미 연방고등항소법원, ""베네수엘라에 TPS 종료는 불법"" 판결"
"美 법무부, 바이든 행정부서 사면한 마두로 측근 조사"
"트럼프의 'MEGA'…최대 산유국 美, 매장량 1위 베네수엘라까지 통제"
베네수엘라 '정치범 사면법' 초안 통과…마차도 대권도전 가능성 열렸다
베네수엘라 정치범 사면법 초안 통과…마차도 대권도전 가능성 주목
마차도 대선 출마 길 열리나…베네수엘라 사면법 초안 가결
"'약육강식'의 정글 만든 트럼프, 한국이 살아남을 방법은?[평화재단의 ..."
"""베네수엘라 정치 긴장감 … 야권 인사 재체포와 가택연금 논란"""
"체포된 베네수엘라 野 핵심 인사, 美 도움으로 가택연금 전환"
"“트럼프, 베네수 국민에 평화·번영·일자리 등 제공할 것”"
'부정선거 항의' 구아니파 등 베네수엘라 정치범 383명 석방
마두로 없는 베네수엘라에서 트럼프 요구대로 마차도 측근 등 야권 인사...
[이명진 칼럼] 냄비 속 개구리처럼 죽어간 베네수엘라… 그들을 따를 수...
"""'그린란드–美 본토-중남미' 통합된 안보·공급망 블록으로 구축"""
"마두로 축출 이후 첫 반정부집회…""모든 정치범 석방하라"""
